Date,Adj. Close
10-08-2016,56.03358181
11-08-2016,56.30399551
12-08-2016,55.95632075
15-08-2016,56.13015813
16-08-2016,55.8211139
17-08-2016,55.93773183
18-08-2016,55.97660447
19-08-2016,55.99604079
22-08-2016,56.04463159
23-08-2016,56.25843112
24-08-2016,56.31674009
25-08-2016,56.53053962
26-08-2016,56.39448537
29-08-2016,56.4625125
30-08-2016,56.25843112
31-08-2016,55.84055022
01-09-2016,55.96688631
02-09-2016,56.04463159
06-09-2016,55.98632263
07-09-2016,56.03491343
08-09-2016,55.81139574
09-09-2016,54.62578016
12-09-2016,55.44210564
13-09-2016,54.9367613
14-09-2016,54.67437096
15-09-2016,55.57815989
16-09-2016,55.63646885
19-09-2016,55.32548772
20-09-2016,55.20886979
21-09-2016,56.13209504
22-09-2016,56.190404
23-09-2016,55.81139574
26-09-2016,55.29633324
27-09-2016,56.31674009
28-09-2016,56.39448537
29-09-2016,55.78224126
30-09-2016,55.97660447
03-10-2016,55.80167758
04-10-2016,55.62675069
05-10-2016,56.01547711
06-10-2016,56.11265872
07-10-2016,56.17096768
10-10-2016,56.40420353
11-10-2016,55.57815989
12-10-2016,55.50041461
13-10-2016,55.31576956
14-10-2016,55.80167758
17-10-2016,55.60731437
18-10-2016,56.03491343
19-10-2016,55.90857735
20-10-2016,55.63646885
21-10-2016,57.97854553
24-10-2016,59.28077904
25-10-2016,59.27106088
26-10-2016,58.9212071
27-10-2016,58.40614459
28-10-2016,58.1826269
31-10-2016,58.23121771
01-11-2016,58.11459978
02-11-2016,57.75502784
03-11-2016,57.54122831
04-11-2016,57.05532029
07-11-2016,58.71712573
08-11-2016,58.76571653
09-11-2016,58.47417172
10-11-2016,57.04560213
11-11-2016,57.35658326
14-11-2016,56.48194882
15-11-2016,57.58981911
16-11-2016,58.35285731
17-11-2016,59.32132888
18-11-2016,59.03763519
21-11-2016,59.53654478
22-11-2016,59.79089085
23-11-2016,59.08654789
25-11-2016,59.21372093
28-11-2016,59.29198125
29-11-2016,59.76154322
30-11-2016,58.94959232
01-12-2016,57.91264297
02-12-2016,57.96155567
05-12-2016,58.91046215
06-12-2016,58.64633355
07-12-2016,60.03545437
08-12-2016,59.6832829
09-12-2016,60.62240684
12-12-2016,60.81805766
13-12-2016,61.61044348
14-12-2016,61.31696725
15-12-2016,61.21914184
16-12-2016,60.94523069
19-12-2016,62.23652611
20-12-2016,62.15826578
21-12-2016,62.15826578
22-12-2016,62.16804832
23-12-2016,61.86478955
27-12-2016,61.90391971
28-12-2016,61.62022602
29-12-2016,61.53218315
30-12-2016,60.78871003
03-01-2017,61.21914184
04-01-2017,60.94523069
05-01-2017,60.94523069
06-01-2017,61.47348791
09-01-2017,61.27783709
10-01-2017,61.258272
11-01-2017,61.81587684
12-01-2017,61.24848946
13-01-2017,61.33653233
17-01-2017,61.17022913
18-01-2017,61.14088151
19-01-2017,60.94523069
20-01-2017,61.3756625
23-01-2017,61.5908784
24-01-2017,62.1387007
25-01-2017,62.29522135
26-01-2017,62.87239128
27-01-2017,64.34955497
30-01-2017,63.71368981
31-01-2017,63.24412784
01-02-2017,62.19739594
02-02-2017,61.79631176
03-02-2017,62.29522135
06-02-2017,62.25609119
07-02-2017,62.05065783
08-02-2017,61.96261496
09-02-2017,62.66695791
10-02-2017,62.60826267
13-02-2017,63.31260562
14-02-2017,63.54738661
15-02-2017,63.5080201
16-02-2017,63.49817847
17-02-2017,63.59659474
21-02-2017,63.46865359
22-02-2017,63.34071244
23-02-2017,63.59659474
24-02-2017,63.59659474
27-02-2017,63.21277128
28-02-2017,62.9667306
01-03-2017,63.91152681
02-03-2017,62.99625549
03-03-2017,63.23245454
06-03-2017,63.25213779
07-03-2017,63.38007895
08-03-2017,63.96073495
09-03-2017,63.70485264
10-03-2017,63.90168519
13-03-2017,63.68516939
14-03-2017,63.38992057
15-03-2017,63.7245359
16-03-2017,63.616278
17-03-2017,63.84263542
20-03-2017,63.90168519
21-03-2017,63.19308803
22-03-2017,64.00010146
23-03-2017,63.84263542
24-03-2017,63.95089332
27-03-2017,64.06899285
28-03-2017,64.25598376
29-03-2017,64.43313305
30-03-2017,64.6693321
31-03-2017,64.81695651
03-04-2017,64.51186607
04-04-2017,64.68901536
05-04-2017,64.5217077
06-04-2017,64.68901536
07-04-2017,64.63980722
10-04-2017,64.49218282
11-04-2017,64.44297468
12-04-2017,64.196934
13-04-2017,63.92136844
17-04-2017,64.44297468
18-04-2017,64.35440004
19-04-2017,64.00994308
20-04-2017,64.46265793
21-04-2017,65.34840438
24-04-2017,66.46050825
25-04-2017,66.84433171
26-04-2017,66.75575706
27-04-2017,67.18878866
28-04-2017,67.37577957
01-05-2017,68.31073416
02-05-2017,68.20247626
03-05-2017,67.98596046
04-05-2017,67.72023653
05-05-2017,67.90722744
08-05-2017,67.84817768
09-05-2017,67.94659395
10-05-2017,68.21231788
11-05-2017,67.37577957
12-05-2017,67.29704656
15-05-2017,67.34625469
16-05-2017,68.69455762
17-05-2017,66.78445106
18-05-2017,67.01208034
19-05-2017,66.99228649
22-05-2017,67.7444528
23-05-2017,67.97208208
24-05-2017,68.0611544
25-05-2017,68.90239304
26-05-2017,69.24878542
30-05-2017,69.68425013
31-05-2017,69.1201254
01-06-2017,69.37744545
02-06-2017,71.02033503
05-06-2017,71.53497514
06-06-2017,71.77250134
07-06-2017,71.64384132
08-06-2017,71.20342815
09-06-2017,69.59517781
12-06-2017,69.06074385
13-06-2017,69.92177634
14-06-2017,69.54569318
15-06-2017,69.17950695
16-06-2017,69.2784762
19-06-2017,70.13950869
20-06-2017,69.18940387
21-06-2017,69.54569318
22-06-2017,69.53579625
23-06-2017,70.47600415
26-06-2017,69.80301323
27-06-2017,68.49661911
28-06-2017,69.0805377
29-06-2017,67.7840405
30-06-2017,68.21950521
03-07-2017,67.46733889
05-07-2017,68.36795908
06-07-2017,67.8632159
07-07-2017,68.74404224
10-07-2017,69.25868235
11-07-2017,69.26857927
12-07-2017,70.41662259
13-07-2017,71.03023196
14-07-2017,72.0298214
17-07-2017,72.59394613
18-07-2017,72.54446151
19-07-2017,73.09868932
20-07-2017,73.47477247
21-07-2017,73.02941084
24-07-2017,72.84136926
25-07-2017,73.42528785
26-07-2017,73.28673089
27-07-2017,72.40590455
28-07-2017,72.28714145
31-07-2017,71.97043985
01-08-2017,71.83188289
02-08-2017,71.51518129
03-08-2017,71.40631511
04-08-2017,71.93085215
07-08-2017,71.65373824
08-08-2017,72.03971832
09-08-2017,71.72301672
10-08-2017,70.67394265
11-08-2017,71.75270749
14-08-2017,72.83147234
15-08-2017,72.85126619
16-08-2017,73.27910072
17-08-2017,72.03539568
18-08-2017,72.12494245
21-08-2017,71.78665468
22-08-2017,72.79156835
23-08-2017,72.35378417
24-08-2017,72.32393525
25-08-2017,72.45328058
28-08-2017,72.46323022
29-08-2017,72.6821223
30-08-2017,73.63728777
31-08-2017,74.39346043
01-09-2017,73.56764029
05-09-2017,73.23930216
06-09-2017,73.03035971
07-09-2017,73.9656259
08-09-2017,73.60743885
11-09-2017,74.38351079
12-09-2017,74.30391367
13-09-2017,74.8312446
14-09-2017,74.39346043
15-09-2017,74.93074101
18-09-2017,74.7814964
19-09-2017,75.06008633
20-09-2017,74.56260432
21-09-2017,73.83628058
22-09-2017,74.03527338
25-09-2017,72.89106475
26-09-2017,72.89106475
27-09-2017,73.47809353
28-09-2017,73.49799281
29-09-2017,74.1148705
02-10-2017,74.23426619
03-10-2017,73.88602878
04-10-2017,74.31386331
05-10-2017,75.58741727
06-10-2017,75.61726619
09-10-2017,75.90580576
10-10-2017,75.90580576
11-10-2017,76.03515108
12-10-2017,76.7316259
13-10-2017,77.09976259
16-10-2017,77.25895683
17-10-2017,77.19925899
18-10-2017,77.21915827
19-10-2017,77.51764748
20-10-2017,78.41311511
23-10-2017,78.43301439
24-10-2017,78.46286331
25-10-2017,78.23402158
26-10-2017,78.36336691
27-10-2017,83.38793525
30-10-2017,83.46753237
31-10-2017,82.76110791
01-11-2017,82.76110791
02-11-2017,83.62672662
03-11-2017,83.71627338
06-11-2017,84.04461151
07-11-2017,83.84561871
09-11-2017,83.66652518
10-11-2017,83.44763309
13-11-2017,83.50733094
14-11-2017,83.62672662
15-11-2017,82.98
16-11-2017,83.2
17-11-2017,82.4
20-11-2017,82.53
21-11-2017,83.72
22-11-2017,83.11
24-11-2017,83.26
27-11-2017,83.87
28-11-2017,84.88
29-11-2017,83.34
30-11-2017,84.17
01-12-2017,84.26
04-12-2017,81.08
05-12-2017,81.59
06-12-2017,82.78
07-12-2017,82.49
08-12-2017,84.16
11-12-2017,85.23
12-12-2017,85.58
13-12-2017,85.35
14-12-2017,84.69
15-12-2017,86.85
18-12-2017,86.38
19-12-2017,85.83
20-12-2017,85.52
21-12-2017,85.5
22-12-2017,85.51
26-12-2017,85.4
27-12-2017,85.71
28-12-2017,85.72
29-12-2017,85.54
02-01-2018,85.95
03-01-2018,86.35
04-01-2018,87.11
05-01-2018,88.19
08-01-2018,88.28
09-01-2018,88.22
10-01-2018,87.82
11-01-2018,88.08
12-01-2018,89.58
16-01-2018,88.35
17-01-2018,90.14
18-01-2018,90.1
19-01-2018,90
22-01-2018,91.61
23-01-2018,91.9
24-01-2018,91.82
25-01-2018,92.33
26-01-2018,94.06
29-01-2018,93.92
30-01-2018,92.74
31-01-2018,95.01
01-02-2018,94.26
02-02-2018,91.78
05-02-2018,89.05
06-02-2018,91.33
07-02-2018,89.61
08-02-2018,84.89
09-02-2018,88.1
12-02-2018,89.13
13-02-2018,89.83
14-02-2018,90.81
15-02-2018,92.66
16-02-2018,92
20-02-2018,92.72
21-02-2018,91.49
22-02-2018,91.74
23-02-2018,94.06
26-02-2018,95.42
27-02-2018,94.2
28-02-2018,93.77
01-03-2018,92.85
02-03-2018,93.05
05-03-2018,93.64
06-03-2018,93.32
07-03-2018,93.86
08-03-2018,94.43
09-03-2018,96.54
12-03-2018,96.77
13-03-2018,94.41
14-03-2018,93.85
15-03-2018,94.18
16-03-2018,94.6
19-03-2018,92.89
20-03-2018,93.13
21-03-2018,92.48
22-03-2018,89.79
23-03-2018,87.18
26-03-2018,93.78
27-03-2018,89.47
